dataset,Class,simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,t2,edges,degree,density,maxComp,closeness,betweenness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_meta.quad_simple.adj_r2,ela_disp.ratio_mean_02,ela_disp.ratio_median_02,ela_disp.diff_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_ic.h_zero,ela_ic.m0,ela_cm.mean_ofs_10,ela_cm.sd_ofs_10,ela_cm.n_cells,ela_cm.coverage,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_std,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,fdc.dist.sd,fdc.slope,gh.mean,gh.sd,gh.norm.mean,gh.norm.sd,gh.angle.mean,gh.neg_ratio,ls.mean,ls.min,ls.max,ls.ratio,ls.log_mean,ls.lml,sample.n,sample.y_min,sample.y_max,sample.y_mean
464_prnn_synth,Defaults,2.0,2.0,2.0,0.0,250.0,0.008,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.5,0.5,0.5,0.0,0.056267,0.056267,2.207184,2.207184,0.168718,0.722538,1.0,0.693147,1.0,1.608564,0.580167,0.693147,0.231677,2.991872,5.943142,2.0,3.0,1.0,0.008,0.333333,2.0,2.0,2.0,0.0,2.0,3.0,2.666667,0.57735,1.0,1.0,1.0,0.0,0.844,0.7,0.852,0.776,0.10748,0.7,0.852,0.872,1.947,3.433,0.3,0.244,0.368,0.707,0.188,0.138,0.224,0.252,0.128,0.176,0.916,125.0,4416.0,35.328,0.14188,125.0,3.2e-05,102.676,0.176154,0.767974,2.909806,0.472930753676285,0.5019065114877146,-0.0190192922145098,0.0163778434242897,0.7418636894386301,0.6415102320971289,0.5457431553841926,-5.3547106192994995,15.659742409711024,2.7787725492602235,0.01,49.999999995,2.2172086244462874,0.0280009333644454,0.2803740312989075,0.0340354448636528,25.0,1.0,-0.437252156977508,0.8825033264350957,0.3162352342662506,-0.1425149578805532,-1.589445694259869,3.229495877057971,15.646212419473573,0.83370560978879,0.1934345604079909,6.666666666666667e-05,4.8447847636586,0.4216912143954524,0.0,16.63730652366961,7.3780206325221425,0.0180739873649423,0.0028181927538521,0.7067374390915211,0.5934970205453767,0.7703030740880533,65.75130301516158,0.5308,1.8068705913698184,0.4933417333425825,3.120399449397054,6.325026322522538,0.256927049369953,-220.5840490768432,30000.0,0.490990990990991,0.911095305832148,0.7016916943259048
466_schizo,Defaults,2.0,14.0,12.0,2.0,340.0,0.041176,0.857143,0.142857,2.0,3.0,2.333333,0.57735,7.0,0.479412,0.520588,0.5,0.029116,0.419733,0.47479,4.196345,3.701372,0.417058,0.341149,1.0,0.692299,0.998777,1.218107,0.512951,0.807562,0.015947,43.413368,75.386243,12.0,13.0,0.857143,0.035294,0.076923,2.0,4.0,3.0,1.069045,2.0,9.0,6.076923,2.059998,0.0,9.0,0.857143,2.381245,0.588235,0.520588,0.6,0.565126,0.02272,0.520588,0.561765,0.623529,0.063,0.492,0.031,0.094,0.294,0.855,0.412,0.393,0.565,0.91,0.376,0.328,1.0,24.286,5107.0,30.041176,0.088617,97.0,1.1e-05,50.491176,0.143842,0.872305,2.391538,0.3842454998354372,0.3185284430358691,-0.0098539021764489,0.0092399609513397,0.5425113506291273,1.8541946352397256,1.826774822643299,6.944723345856769,15.699941752579074,1.6065472307844808,0.01,49.999999995,1.4990259582054055,0.7077235907863595,0.1571827271136432,0.0184035077642764,25.0,1.0,-0.0638998367630563,0.9086165057817964,0.1886713141412306,1.5068827059091194,0.7133581599197516,99.66646670871768,231.6517658339869,0.8945542305764151,0.099543441928462,3.3333333333333335e-05,2.3242698721426867,-0.2487327800574398,0.0,11.832822689939457,4.622973568189292,-0.0101508900687797,6.212249954396563e-05,0.2127104079831894,0.2165575527438065,0.474012124731819,82.330620910894,0.1450333333333333,1.0860134588893815,1.0749421960053651,1.0970847217733977,1.0205988060095663,0.0358352074679349,-246.60722061734103,30000.0,0.452766012065203,0.668078552175587,0.5212981447759047
469_analcatdata_dmft,Tuning,6.0,4.0,0.0,4.0,797.0,0.005019,0.0,1.0,2.0,9.0,5.4,2.880972,27.0,0.154329,0.194479,0.166667,0.01496,0.0,2.147105,3.0,6.831153,0.305395,0.282917,0.36082,1.788499,0.998181,1.398061,0.946594,3.157537,0.029023,61.624215,47.17133,8.0,9.0,2.0,0.010038,0.111111,2.0,6.0,4.0,1.632993,3.0,5.0,4.333333,0.707107,1.0,3.0,2.0,0.816497,0.276035,0.194479,0.214555,0.202321,0.009739,0.205772,0.194479,0.340025,0.199,0.088667,15.0,0.0,0.0,0.3335,0.166667,0.5,0.9,3.786,0.836,0.828,1.0,199.25,10667.0,26.76788,0.033628,136.0,2e-06,108.663739,0.055907,0.729777,2.82451,0.6746509482994254,0.5261483139677081,-0.0272833664181772,-0.012407757893237,0.7522753145020313,0.5740334281621464,0.5669734850999608,-6.678226889116514,15.669852854875598,2.9591928780840293,0.01,49.999999995,2.7765948203446644,0.2013400446681556,0.2873675989300273,0.0287999655772138,25.0,1.0,0.1342673576138078,0.9781159083068208,0.316681262393183,-0.3567532291081501,-1.7434258236772353,3.7433639788951782,17.49690900808727,0.8451663409178981,0.1834160270969539,3.3333333333333335e-05,4.674113740135592,0.4362191980100678,0.0,12.33561015168021,5.229857794357315,0.0264134114627271,0.0008450879083159,0.6940551478945172,0.3113655017080566,0.3225568546708715,66.19925054703239,0.4996,2.7536166543201177,0.795486995092891,4.711746313547344,5.923096596935841,0.4399034796750482,-136.3841927220483,30000.0,0.0313131764570863,0.197067012288786,0.1185722321841032
470_profb,Tuning,2.0,8.0,5.0,3.0,672.0,0.011905,0.625,0.375,2.0,28.0,15.5,14.456832,62.0,0.333333,0.666667,0.5,0.235702,0.375297,5.289662,2.668021,37.139097,0.22157,0.576661,1.0,0.636514,0.918296,1.885313,0.593674,1.485693,0.014674,43.375953,127.476709,18.0,19.0,2.25,0.026786,0.052632,2.0,8.0,4.5,2.329929,3.0,9.0,6.105263,1.663154,0.0,8.0,2.25,2.712405,0.744048,0.666667,0.678571,0.668899,0.004429,0.666667,0.666667,0.471726,0.651,0.114,0.536,0.009,0.016,0.667,0.333,0.5,0.705,1.03,0.531,0.405,1.0,84.0,24342.0,72.446429,0.107968,448.0,6e-06,212.541667,0.368979,0.565927,2.141129,0.3307962901602643,0.2520557868152336,-0.0092138734275369,0.0083316905959188,0.5817642315613316,2.260507887969634,2.279981480453318,8.352708175478957,15.624324422770922,1.344879336549036,0.01,49.999999995,1.285945580956091,0.7687256241874729,0.1583403931428792,0.026095549026761,25.0,1.0,0.2013106069800491,0.9810375075025726,0.1870470422070621,2.276589964310656,3.6113239816280274,124.86817764917838,325.8261250265887,0.9516853728080676,0.0756033440284363,3.3333333333333335e-05,2.609360776786591,-0.4254097882709604,0.0,17.946565592301702,7.719432431554606,-0.0103078237598164,0.0002351079089482,0.1689568249435626,0.0872384957679263,0.2255048109202487,83.24472493286676,0.1094,1.8232888821404656,1.4590554497684716,2.1875223145124596,1.4992729130740607,0.2608554837841537,-205.67293428108127,30000.0,0.447789917514822,0.73208494564216,0.519617929994183
475_analcatdata_germangss,Tuning,4.0,5.0,1.0,4.0,400.0,0.0125,0.2,0.8,2.0,5.0,3.6,1.516575,18.0,0.25,0.25,0.25,0.0,2.346828,1.304257,9.462476,3.40568,0.119149,0.539321,1.0,1.386294,1.0,1.041575,0.840238,2.307328,0.024296,57.059425,41.870888,11.0,12.0,2.2,0.0275,0.083333,2.0,6.0,3.666667,1.505545,3.0,7.0,5.083333,1.311372,0.0,4.0,2.2,1.48324,0.3825,0.25,0.385,0.277,0.060374,0.25,0.25,0.1175,0.289,7.1e-05,1.948,0.185,0.185,0.5,0.25,0.5,1.0,22.455,1.0,0.602,1.0,80.0,5420.0,27.1,0.06792,100.0,8e-06,95.97,0.108659,0.789799,3.058182,0.4966485897911142,0.3378391809073944,-0.016875906570757,0.006942761401132,0.711887521544684,0.5889403979012042,0.5228019731247284,-6.569733523150777,15.657939473904,2.88592581470928,0.01,49.999999995,2.428502975598587,0.0570019000633354,0.2106948243474158,0.0277619675554779,25.0,1.0,0.4016476684986235,0.9695407646428176,0.2243461696999075,0.2785579615672884,-1.2501995444831593,2.953881512658895,7.696406558686531,0.8454963192440539,0.1456039680089118,0.0001,2.605523114485426,0.6473699761214935,0.0,17.533889591995706,7.793606834828886,0.0186347477415391,0.0003625492311153,0.7072745502674278,0.2714598806425892,0.2369373836348154,65.30154262000185,0.5159333333333334,4.306480632472251,0.5053290452722436,8.107632219672258,16.044263229097123,0.634122498404873,-141.7876343409896,30000.0,0.0055555555555555,0.416666666666667,0.14455
481_biomed,Defaults,2.0,8.0,7.0,1.0,209.0,0.038278,0.875,0.125,2.0,7.0,4.5,3.535534,9.0,0.358852,0.641148,0.5,0.199614,0.850477,2.521076,4.529968,20.010498,0.196335,0.772583,1.0,0.652755,0.941726,1.042058,0.413225,0.786683,0.104204,6.264183,9.000142,5.0,6.0,0.625,0.023923,0.166667,2.0,2.0,2.0,0.0,2.0,6.0,4.333333,1.632993,0.0,1.0,0.625,0.517549,0.894737,0.641148,0.842105,0.738038,0.082309,0.641148,0.641148,0.894737,0.989,12.035,0.000343,0.33,0.928,0.607,0.344,0.49,0.215,0.59,0.105,0.139,0.976,26.125,2330.0,22.296651,0.107195,134.0,5.2e-05,157.507177,0.183666,0.811051,3.828527,0.4650756516774126,0.2195186303092998,-0.0187363216048779,0.0206566650881626,0.6562949651173704,1.7669125230408194,1.7326744847051878,6.538697343045371,15.668680946572188,1.6939624822089077,0.01,49.999999995,1.546359985524463,0.6957898596619887,0.3161333672563685,0.0357361855778788,25.0,1.0,-0.1100989522661678,0.9932609433405692,0.3551095920375163,1.1428072894629115,-0.6136750527832966,128.87590715265242,257.3280963917999,0.4734585356042639,0.413434682946331,3.3333333333333335e-05,1.9967122022814936,-0.0387394929443215,1.9196817953608248e-11,11.51096477584258,4.288090196292376,-0.0032081657335193,0.0007482799096751,0.2207136086869121,0.1246295839553958,0.2719507679649559,80.34841222042982,0.1756666666666666,3.2239188097687363,0.8394403506525937,5.608397268884879,6.681114702811397,0.5083840961253052,-122.3740228195335,30000.0,0.495934959349594,0.909656479964009,0.5883826978694688
48_tae,Defaults,3.0,5.0,3.0,2.0,151.0,0.033113,0.6,0.4,2.0,3.0,2.333333,0.57735,7.0,0.324503,0.344371,0.333333,0.010116,0.461777,1.17899,2.287681,4.485006,0.196687,0.421226,0.684125,1.098306,0.999721,1.045097,0.611133,1.265164,0.059515,18.454336,16.56029,7.0,8.0,1.4,0.046358,0.125,2.0,4.0,3.5,1.0,3.0,5.0,4.25,0.886405,1.0,2.0,1.4,0.547723,0.582781,0.377483,0.450331,0.411921,0.025819,0.410596,0.450331,0.668874,0.097,0.365333,1.692,0.106,0.238,0.655667,0.333333,0.5,0.583,0.701,0.344,0.437,0.974,30.2,761.0,10.07947,0.067196,52.0,6.5e-05,49.251656,0.082628,0.675044,2.951735,0.3386466811851584,0.3708590574244986,-0.0086352940906423,0.0031949155407094,0.4558004490990169,0.6375919802381187,0.5987034788181147,-5.655803447379293,15.65449298535026,2.851906497247727,0.05,9.9999999998,2.493097221090232,0.0727024234141138,0.1073718610613561,0.0153433842607653,25.0,1.0,-0.0790571670397214,0.7368339041545353,0.137007522077428,1.3045512206432217,1.3316772210225445,3.442507494280143,11.766124167036274,0.8506056027366136,0.1265417524494559,3.3333333333333335e-05,3.4178935518899287,-0.085960598236886,2.610889541862651e-50,15.048894737298198,6.910613605326104,-0.0017040463901432,0.0001569375379177,0.7068661346681164,0.4547252705550202,0.4357793297418288,66.69224615831382,0.4954666666666666,1.347383663751083,0.1207459437106897,2.574021383791476,21.317663390312937,0.1294912774790797,-265.5074105032837,30000.0,0.205218855218855,0.625420875420875,0.3610718069584736
49_heart-c,Defaults,2.0,13.0,6.0,7.0,303.0,0.042904,0.461538,0.538462,2.0,4.0,2.625,0.744024,21.0,0.455446,0.544554,0.5,0.06301,0.854331,1.258032,4.423601,4.556939,0.143743,0.749812,1.0,0.689172,0.994265,1.009726,0.638819,1.063733,0.069473,9.919943,13.534007,5.0,6.0,0.384615,0.016502,0.166667,2.0,4.0,3.333333,1.154701,3.0,4.0,3.666667,0.516398,0.0,2.0,0.384615,0.767948,0.844884,0.544554,0.765677,0.66489,0.076332,0.544554,0.693069,0.755776,0.522,4.053,0.209,0.017,0.059,0.557,0.182,0.134,0.363,0.677,0.251,0.083,1.0,23.308,4905.0,32.376238,0.107206,165.0,2.2e-05,100.006601,0.232042,0.617908,2.340429,0.4893193355003857,0.2308011406588818,-0.0205121400495823,0.016782366504739,0.6783726993991092,1.716449901114854,1.677766819993708,6.249242998354786,15.640741815736131,1.7437802434094003,0.01,49.999999995,1.5898142937269644,0.6853895129837662,0.3047619523081196,0.0351580424966581,25.0,1.0,-0.0388571726176579,0.9936144121654074,0.3304390229518569,1.2034892160644075,-0.4007421013174781,131.46147352717114,250.6376543627056,0.785670633832056,0.1145067759007069,6.666666666666667e-05,1.9065483417915636,-0.3658891327836173,0.0,14.781414406715308,6.781956888739343,-0.017827461883171,0.0019523610594362,0.2290743740117304,0.1167666016617668,0.248495993171473,80.60333058846551,0.1512333333333333,2.633914766569659,0.8082319558468605,4.459597577292458,5.5177199379777075,0.4206017170923728,-153.93122925714593,30000.0,0.487126265140202,0.872765886842542,0.5762054844864775
50_tic-tac-toe,Tuning,2.0,9.0,0.0,9.0,958.0,0.009395,0.0,1.0,2.0,3.0,2.9,0.316228,29.0,0.346555,0.653445,0.5,0.217004,0.0,0.997124,3.0,2.195485,0.173804,0.966025,1.0,0.645288,0.930954,1.066086,0.970393,1.698325,0.013049,49.450451,80.697486,19.0,20.0,2.111111,0.019833,0.05,2.0,12.0,6.333333,4.273952,4.0,7.0,5.55,0.825578,1.0,3.0,2.111111,0.781736,0.69833,0.653445,0.699374,0.658548,0.01531,0.653445,0.653445,0.796451,0.004,0.141,1.0,0.0,0.0,0.693,0.347,0.5,0.517,0.965,0.326,0.43,1.0,106.444,0.0,0.0,0.0,1.0,1e-06,0.0,1.0,0.745433,0.0,0.4103697551963581,0.1678113068784289,-0.0181741352261548,0.0186004159205044,0.6220754866508282,2.0529554798484466,2.0612508858352765,7.723361775796903,15.692249183600262,1.2780719068240871,0.001,499.9999995,1.2156595656314506,0.7933597786592886,0.3315737895591123,0.0399757322583404,25.0,1.0,0.0675168461768955,0.9987476956510044,0.35127907745858,1.7128323090740194,1.034079159170287,2.422360322987008,5.164780572053449,0.9246065729500844,0.1865008051663723,0.7920666666666667,2.132127298750764,0.4797341569976956,0.0,12.63164241824631,5.4441932436312435,0.0309545850723072,0.001167425470174,0.1526815384665849,0.0433490963127676,0.1689539642251171,82.05940524863452,0.1269333333333333,3.6276020319375233,1.6786775922503732,5.576526471624674,3.321975879922044,0.5596196364880511,-33.918694030396324,30000.0,0.5,1.0,0.5837042158597517
51_heart-h,Defaults,2.0,12.0,5.0,7.0,294.0,0.040816,0.416667,0.583333,2.0,4.0,2.625,0.744024,21.0,0.360544,0.639456,0.5,0.19722,0.760603,2.995527,4.245005,19.089093,0.126547,0.74712,1.0,0.653731,0.943134,0.855279,0.516552,0.919673,0.060695,10.770831,13.091525,5.0,6.0,0.416667,0.017007,0.166667,2.0,2.0,2.0,0.0,2.0,6.0,4.333333,1.632993,0.0,2.0,0.416667,0.668558,0.860544,0.639456,0.812925,0.687075,0.068796,0.639456,0.659864,0.751701,0.768,4.574,0.0,0.044,0.133,0.45,0.187,0.202,0.34,0.661,0.241,0.17,0.969,24.5,4861.0,33.068027,0.11286,188.0,2.7e-05,107.469388,0.23467,0.62176,2.345546,0.4981708519469713,0.2193603717554489,-0.0196383070505335,0.0169687287125647,0.6912898899460203,1.7262493534556247,1.692936328796289,6.302339918624124,15.64895963715869,1.7348088144074527,0.01,49.999999995,1.6138118011991378,0.6802893429780993,0.2955638785005059,0.033754343153703,25.0,1.0,-0.0488697076695218,0.9919562667483875,0.3218822041228211,1.1756570038153913,-0.434234460334034,114.80992455975462,207.6709460778385,0.736906054077495,0.139320472463919,0.0010333333333333,1.808823992125795,-0.0133278041824834,0.020976273681565,11.757270056759586,4.602471561718285,-0.0009321124652826,0.0017113845166705,0.2335245199661463,0.1216087543096262,0.2538308338395156,80.4322255134025,0.1715666666666666,2.832279704222776,2.803641882429749,2.860917526015802,1.0204290155401,0.4521361402615939,-47.840106925945776,30000.0,0.491071428571429,0.856659878863826,0.5714666625541227
53_heart-statlog,Tuning,2.0,13.0,13.0,0.0,270.0,0.048148,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.444444,0.555556,0.5,0.078567,0.966648,0.966648,3.703976,3.703976,0.115723,0.738409,1.0,0.686962,0.991076,1.002562,0.361598,0.686962,0.06795,10.109829,13.754442,6.0,7.0,0.461538,0.022222,0.142857,2.0,4.0,3.0,1.154701,3.0,5.0,4.0,0.816497,0.0,2.0,0.461538,0.660225,0.859259,0.555556,0.762963,0.662963,0.074336,0.555556,0.618519,0.755556,0.76,4.594,0.196,0.015,0.093,0.532,0.156,0.124,0.367,0.672,0.244,0.172,1.0,20.769,3933.0,29.133333,0.108302,150.0,2.8e-05,90.37037,0.220743,0.618714,2.362595,0.4605832256471776,0.2044296095374375,-0.0203107609231667,0.0179572118427156,0.6437171553546015,1.74330009542139,1.7140544153250217,6.429210180911088,15.660409104178775,1.7018889133262487,0.01,49.999999995,1.5926580871549825,0.7046568218940631,0.3123551559346781,0.0352891620392251,25.0,1.0,-0.078102645612333,0.994649492835922,0.345535272814013,1.21261593190414,-0.3997032489122456,2.567283403964756,6.914511316940098,0.8713157061100236,0.2129441319755617,0.7000666666666666,2.6933182780907843,0.1156709300265973,7.213874840620447e-90,15.899324694578494,7.418557916895617,0.005387680662662,0.0014141686201633,0.2195402672624402,0.1103795364661729,0.2427447948617936,80.46563370395428,0.1512,2.6073267688135404,2.1837305428138163,3.030922994813264,1.3879564970989604,0.4161954634659162,-60.68028214594696,30000.0,0.5,0.873148148148148,0.5760049691358025
54_vehicle,Tuning,4.0,18.0,18.0,0.0,846.0,0.021277,1.0,0.0,4.0,4.0,4.0,0.0,4.0,0.235225,0.257683,0.25,0.010327,0.834146,0.834146,5.22981,5.22981,0.45422,0.841999,0.469645,1.385647,0.999533,1.755756,0.521414,1.385647,0.17613,7.867195,8.968532,10.0,11.0,0.555556,0.01182,0.090909,2.0,4.0,3.333333,1.032796,3.0,7.0,5.090909,1.445998,0.0,2.0,0.555556,0.704792,0.472813,0.299054,0.410165,0.362687,0.037164,0.317967,0.329787,0.6974,0.35,0.525,0.169,0.639,3.846,0.5005,0.25025,0.5,0.452,0.801,0.303,0.375,0.999,47.0,24543.0,58.021277,0.068664,218.0,2e-06,203.631206,0.104649,0.795105,2.971336,0.5250318212587648,0.267993135880324,-0.02137546363261,0.0208172210116123,0.7270470689796599,0.95765857380267,0.9029850208080876,-0.6187187234504687,15.624716742183104,2.879155447824666,0.01,49.999999995,2.5761859226425186,0.1523717457248574,0.3325484837474,0.0386171255362079,25.0,1.0,-0.154029959395245,0.9926330433289504,0.3557831343982233,0.9568858166450868,-0.8479899148077368,2.0396410424306826,4.417396405625418,0.6486931496679146,0.3992501630386018,0.2278,2.165771483181643,0.6147368623829834,0.0,20.98912648836663,8.420412779253803,0.0259743297046907,0.0087932323131458,0.643106962638248,0.1762570058793969,0.2354330792598389,63.45062343530844,0.5145333333333333,2.467857555472051,1.1775849597594672,3.758130151184636,3.191387695669175,0.3923200886442849,-97.2080315277928,30000.0,0.25,0.863261911699412,0.4146242867673071
55_hepatitis,Defaults,2.0,19.0,6.0,13.0,155.0,0.122581,0.315789,0.684211,2.0,2.0,2.0,0.0,28.0,0.206452,0.793548,0.5,0.41514,1.256735,1.407936,6.746277,5.316381,0.155182,0.693476,1.0,0.509217,0.734645,0.678909,0.653635,0.850206,0.042557,11.965523,14.952914,4.0,5.0,0.210526,0.025806,0.2,2.0,2.0,2.0,0.0,2.0,5.0,3.8,1.30384,0.0,1.0,0.210526,0.418854,0.851613,0.793548,0.851613,0.803735,0.01891,0.793548,0.793548,0.812903,0.789,5.5,0.0,0.232,0.568,0.459,0.194,0.494,0.284,0.638,0.187,0.071,1.0,8.158,1661.0,21.432258,0.139171,123.0,0.000162,68.619355,0.310616,0.581805,2.314008,0.3824009341524037,0.138554132839257,-0.0106389625992827,0.0099220980289858,0.5906191940999941,2.1822651305139185,2.188057788165227,8.157504484012627,15.698141545976304,1.2091244382395594,0.01,49.999999995,1.1574742222629315,0.8059935331177706,0.1828789291688977,0.022753890381696,25.0,1.0,0.101124488809486,0.946036022301258,0.2051747590930084,1.9798922031713608,2.358044706924109,141.19293737178873,259.0005676600414,0.7367456678398727,0.1110321846177367,3.3333333333333335e-05,1.8343733934654267,-0.5472962981893068,0.0,16.644314517746633,7.551009722224115,-0.0148711765198075,0.0001879606057215,0.1437190538218697,0.1547901684273812,0.4150288795121282,84.80501289599772,0.0934,1.352478358162558,1.1261477269217492,1.5788089894033663,1.4019554909705627,0.1311303244216062,-193.27085421807675,30000.0,0.481981981981982,0.866066066066066,0.5353761102769437
56_vote,Defaults,2.0,16.0,0.0,16.0,435.0,0.036782,0.0,1.0,2.0,2.0,2.0,0.0,34.0,0.386207,0.613793,0.5,0.160928,0.0,1.854946,3.0,7.271194,0.208557,0.927884,1.0,0.667021,0.962308,0.659486,0.951437,1.158353,0.168154,3.966733,2.92192,1.0,2.0,0.0625,0.002299,0.5,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0625,0.25,0.903448,0.613793,0.956322,0.750862,0.099559,0.613793,0.613793,0.933333,0.055,24.77,1.0,0.0,0.0,0.315,0.044,0.023,0.131,0.393,0.076,0.006,1.0,27.188,0.0,0.0,0.0,1.0,5e-06,0.0,1.0,0.745433,0.0,0.4781780080670337,0.2004323220871305,-0.0229659216023952,0.0177836695175289,0.6810950582438989,1.868983587250939,1.8490942397924603,6.95554244372056,15.701161558541775,1.492725591309148,0.01,49.999999995,1.378211815097652,0.7470915697189906,0.3466876313974275,0.0388164130174298,25.0,1.0,0.0375590808740127,0.9981452479777632,0.3646237643055909,1.349278171405118,-0.0933842278076588,2.3798071795995925,4.335138548587428,0.9262542995653495,0.1672767561599256,0.7465666666666667,1.8216343684260177,-0.1883971484575256,9.748826804459653e-238,15.918908481798372,7.24394086968443,-0.0094830810351199,0.0031241850962392,0.1857092056580477,0.064466439025744,0.1774972776196153,80.95362554519821,0.1235666666666666,3.800488846357159,2.931721533309323,4.669256159404995,1.5926670068602158,0.5798394623066181,49.005748543351075,30000.0,0.5,0.968447677578494,0.5936387398480676
59_ionosphere,Tuning,2.0,33.0,33.0,0.0,351.0,0.094017,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.358974,0.641026,0.5,0.19944,0.485182,0.485182,2.782163,2.782163,0.277007,0.787396,1.0,0.652826,0.941829,1.561869,0.530447,0.652826,0.103646,6.29862,14.069283,5.0,6.0,0.151515,0.014245,0.166667,2.0,2.0,2.0,0.0,2.0,6.0,4.333333,1.632993,0.0,1.0,0.151515,0.36411,0.905983,0.649573,0.837607,0.72356,0.043157,0.709402,0.692308,0.868946,0.614,3.728,0.0,0.191,0.994,0.455,0.117,0.151,0.231,0.631,0.131,0.167,0.946,10.636,9310.0,53.048433,0.151567,225.0,1.9e-05,105.0,0.26163,0.666693,2.090238,0.4428080416583133,0.2215198275727491,-0.0196417762316842,0.0200036656534038,0.6165739025533161,1.6638572091486148,1.6205652627578182,5.997599438743146,15.671713419103988,1.7368331780210953,0.001,499.9999995,1.664520444959201,0.6705223507450249,0.3255204343484034,0.0373056839166727,25.0,1.0,-0.1115684150475687,0.9952109754932452,0.3645490073752032,1.1893415788781825,-0.4967632992885598,109.41353306885388,261.86158292897596,0.2942698541694172,0.4297177983836869,0.0002666666666666,2.393319871721757,-0.0702740332278125,3.6829961507119023e-34,12.07899605043691,4.941002736571996,-0.0051848988404753,0.0009177830350901,0.2424541125525983,0.0872969990121512,0.2689058621039535,79.83855606713077,0.1835,2.062622966231755,1.6774478048346209,2.447798127628889,1.4592395188527236,0.3144198490835139,-97.40829391388236,30000.0,0.497512437810945,0.961506062691313,0.5999747855949383
60_waveform-5000,Tuning,3.0,40.0,40.0,0.0,5000.0,0.008,1.0,0.0,3.0,3.0,3.0,0.0,3.0,0.3306,0.3384,0.333333,0.004392,0.049835,0.049835,2.890532,2.890532,0.073386,0.694791,0.516974,1.098555,0.999947,2.349993,0.551295,1.098555,0.085911,12.78717,26.353907,8.0,9.0,0.2,0.0016,0.111111,2.0,6.0,4.0,1.632993,3.0,5.0,4.333333,0.707107,0.0,2.0,0.2,0.516398,0.8022,0.3384,0.5732,0.422155,0.09517,0.3466,0.3384,0.7348,0.63,0.291,0.001,0.312,2.082,0.668333,0.333333,0.5,0.371,0.95,0.265,0.034,1.0,125.0,1518749.0,607.4996,0.121524,1692.0,0.0,560.132,0.160256,0.589699,1.77475,0.5106737901778018,0.2622238524395712,-0.0296455090256385,0.0180445514117256,0.6782921946932392,1.6477581262029664,1.6387603966718385,5.7970776083531685,15.650851970323783,1.6504583436539673,0.001,499.9999995,1.537543036183225,0.6960232007733591,0.3920041118793296,0.0408162375015412,25.0,1.0,-0.0259092137453058,0.9989906132435966,0.419545849071851,0.9975134189378272,-0.9730205706259872,2.383169807869777,8.596195249867165,0.9383508316789648,0.1932059433478725,0.6976666666666667,3.6070426964444313,0.1551268715597767,6.3937880116283695e-161,11.617652117733988,4.413784821722734,0.0147455068405731,0.0015553793560854,0.2226324386028743,0.0540998375215522,0.2469911129600944,77.75795764075679,0.1909666666666666,4.072591131844833,1.6575930211895198,6.487589242500147,3.91386133964332,0.6098708112408173,4.723042221599286,30000.0,0.333333333333333,0.871366377722565,0.4747074683822644
